/home/stu1/donghangcheng/ablation_study/data/hangGlider_4.mtx,15561,15561,149532,192595672,191342279,1.006551,1.165000,2.121000,10.471000,2.091000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/a0nsdsil.mtx,80016,80016,355034,201495078,175955042,1.145151,0.815000,4.533000,9.434000,2.065000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/a2nnsnsl.mtx,80016,80016,347222,183800248,158275840,1.161265,0.810000,4.389000,8.678000,1.901000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/a5esindl.mtx,60008,60008,255004,175890032,175505062,1.002193,0.993000,3.755000,11.950000,1.988000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/af_shell10.mtx,1508065,1508065,52672325,1840916875,142742975,12.896725,1.850000,4.565000,33.692000,1.945000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/bbmat.mtx,38744,38744,1771722,96381493,11551062,8.343951,0.199000,0.343000,2.367000,0.503000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/bcsstk30.mtx,28924,28924,2043492,173481412,8946070,19.391913,0.232000,0.507000,3.850000,0.471000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/bcsstk36.mtx,23052,23052,1143140,60130948,3634868,16.542815,0.109000,0.237000,1.590000,0.471000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/bundle1.mtx,10581,10581,770901,474329871,24072923,19.703875,0.327000,1.509000,13.894000,0.640000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/c-43.mtx,11125,11125,123675,60015151,10157553,5.908426,0.291000,0.783000,4.894000,0.445000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/cant.mtx,62451,62451,4007383,269486473,17440029,15.452180,0.176000,0.610000,5.085000,0.672000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/cegb2802.mtx,2802,2802,277362,31398786,810666,38.732087,0.099000,0.210000,1.263000,0.216000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/cegb2919.mtx,2919,2919,321543,40461201,1152657,35.102551,0.126000,0.303000,1.823000,0.245000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Chebyshev4.mtx,68121,68121,5377761,277056025,18870336,14.682093,3.943000,4.006000,8.191000,0.988000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/circuit_1.mtx,2624,2624,35823,14431116,6725300,2.145795,0.174000,0.884000,2.636000,0.329000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/conf5_4-8x8-05.mtx,49152,49152,1916928,74760192,10911744,6.851351,0.259000,0.822000,1.800000,0.838000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/consph.mtx,83334,83334,6010480,463845030,26539736,17.477379,0.329000,1.811000,10.249000,0.971000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/cop20k_A.mtx,121192,121192,2624331,79883385,18705069,4.270681,1.669000,39.321000,12.715000,1.895000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/crplat2.mtx,18010,18010,960946,52290238,2722222,19.208660,0.227000,0.199000,1.261000,0.328000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/dc1.mtx,116835,116835,766396,13044214110,152720080,85.412567,11.335000,132.390000,274.171000,5.474000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/dc2.mtx,116835,116835,766396,13044214110,152720080,85.412567,10.839000,131.878000,30413.305000,4.938000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/dc3.mtx,116835,116835,766396,13044214110,152720080,85.412567,10.752000,131.792000,30245.763000,4.968000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/fem_filter.mtx,74062,74062,1731206,366086732,8424292,43.456083,0.687000,3.482000,12.339000,0.861000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/g3rmt3m3.mtx,5357,5357,207695,8319359,545441,15.252537,0.177000,0.128000,0.575000,0.143000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Ga10As10H30.mtx,113081,113081,6115633,1098110645,75156365,14.611013,0.977000,11.394000,36.155000,1.524000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Goodwin_071.mtx,56021,56021,1797934,71495155,8303428,8.610318,0.219000,0.391000,1.939000,0.483000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Goodwin_095.mtx,100037,100037,3226066,128790421,14969716,8.603398,0.234000,0.661000,3.417000,0.686000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/gupta3.mtx,16783,16783,9323427,30715971817,270864545,113.399750,1.553000,26.040000,389.569000,2.620000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/hangGlider_3.mtx,10260,10260,92703,83899119,83182632,1.008613,0.621000,0.931000,7.173000,1.253000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/hangGlider_4.mtx,15561,15561,149532,192595672,191342279,1.006551,0.880000,2.236000,10.838000,2.535000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/hangGlider_5.mtx,16011,16011,155246,203882914,202569269,1.006485,0.880000,2.031000,11.646000,2.079000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/heart3.mtx,2339,2339,682797,212702871,2252109,94.446082,0.144000,0.621000,4.677000,0.323000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/human_gene2.mtx,14340,14340,18068388,49883051738,163153048,305.743916,12.997000,92.027000,1517.064000,1.960000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/imagesensor.mtx,118758,118758,1893170,31822288,8200948,3.880318,0.332000,2.126000,2.736000,0.887000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Kuu.mtx,7102,7102,340200,19123888,1562636,12.238223,0.100000,0.174000,1.009000,0.309000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/lowThrust_5.mtx,16262,16262,198369,82386863,40638712,2.027300,0.462000,0.668000,1.358000,0.877000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/lowThrust_9.mtx,18044,18044,219589,101126303,49951688,2.024482,0.495000,0.751000,1.592000,0.879000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/mac_econ_fwd500.mtx,206500,206500,1273389,7556897,6704899,1.127071,0.426000,4.997000,2.148000,0.939000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/mc2depi.mtx,525825,525825,2100225,8391680,5245952,1.599649,0.610000,1.296000,0.584000,0.796000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/m_t1.mtx,97578,97578,9753570,1054513134,36533142,28.864562,0.419000,2.739000,20.649000,1.878000
