/home/stu1/donghangcheng/ablation_study/data/hangGlider_4.mtx,15561,15561,149532,192595672,191342279,1.006551,75.518000,15.899000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/a0nsdsil.mtx,80016,80016,355034,201495078,175955042,1.145151,24.326000,16.858000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/a2nnsnsl.mtx,80016,80016,347222,183800248,158275840,1.161265,24.176000,15.790000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/a5esindl.mtx,60008,60008,255004,175890032,175505062,1.002193,25.042000,18.697000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/af_shell10.mtx,1508065,1508065,52672325,1840916875,142742975,12.896725,2198.361000,42.068000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/bbmat.mtx,38744,38744,1771722,96381493,11551062,8.343951,17.231000,3.421000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/bcsstk30.mtx,28924,28924,2043492,173481412,8946070,19.391913,14.555000,5.075000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/bcsstk36.mtx,23052,23052,1143140,60130948,3634868,16.542815,17.344000,2.418000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/bundle1.mtx,10581,10581,770901,474329871,24072923,19.703875,33.904000,16.381000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/c-43.mtx,11125,11125,123675,60015151,10157553,5.908426,18.012000,6.422000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/cant.mtx,62451,62451,4007383,269486473,17440029,15.452180,22.646000,6.556000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/cegb2802.mtx,2802,2802,277362,31398786,810666,38.732087,13.964000,1.796000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/cegb2919.mtx,2919,2919,321543,40461201,1152657,35.102551,14.886000,2.507000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Chebyshev4.mtx,68121,68121,5377761,277056025,18870336,14.682093,2575.911000,17.142000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/circuit_1.mtx,2624,2624,35823,14431116,6725300,2.145795,16.389000,4.030000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/conf5_4-8x8-05.mtx,49152,49152,1916928,74760192,10911744,6.851351,22.854000,3.731000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/consph.mtx,83334,83334,6010480,463845030,26539736,17.477379,27.955000,13.373000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/cop20k_A.mtx,121192,121192,2624331,79883385,18705069,4.270681,40.573000,55.619000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/crplat2.mtx,18010,18010,960946,52290238,2722222,19.208660,20.495000,2.027000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/dc1.mtx,116835,116835,766396,13044214110,152720080,85.412567,559.997000,423.407000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/dc2.mtx,116835,116835,766396,13044214110,152720080,85.412567,642.023000,30561.006000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/dc3.mtx,116835,116835,766396,13044214110,152720080,85.412567,576.234000,30393.325000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/fem_filter.mtx,74062,74062,1731206,366086732,8424292,43.456083,31.165000,17.383000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/g3rmt3m3.mtx,5357,5357,207695,8319359,545441,15.252537,13.390000,1.031000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Ga10As10H30.mtx,113081,113081,6115633,1098110645,75156365,14.611013,80.038000,50.072000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Goodwin_071.mtx,56021,56021,1797934,71495155,8303428,8.610318,20.275000,3.046000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Goodwin_095.mtx,100037,100037,3226066,128790421,14969716,8.603398,24.098000,5.012000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/gupta3.mtx,16783,16783,9323427,30715971817,270864545,113.399750,590.187000,419.804000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/hangGlider_3.mtx,10260,10260,92703,83899119,83182632,1.008613,16.266000,9.988000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/hangGlider_4.mtx,15561,15561,149532,192595672,191342279,1.006551,21.100000,16.501000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/hangGlider_5.mtx,16011,16011,155246,203882914,202569269,1.006485,24.272000,16.646000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/heart3.mtx,2339,2339,682797,212702871,2252109,94.446082,15.941000,5.775000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/human_gene2.mtx,14340,14340,18068388,49883051738,163153048,305.743916,348.712000,1624.088000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/imagesensor.mtx,118758,118758,1893170,31822288,8200948,3.880318,55.293000,6.094000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/Kuu.mtx,7102,7102,340200,19123888,1562636,12.238223,17.625000,1.601000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/lowThrust_5.mtx,16262,16262,198369,82386863,40638712,2.027300,20.930000,3.373000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/lowThrust_9.mtx,18044,18044,219589,101126303,49951688,2.024482,20.760000,3.726000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/mac_econ_fwd500.mtx,206500,206500,1273389,7556897,6704899,1.127071,44.887000,8.526000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/mc2depi.mtx,525825,525825,2100225,8391680,5245952,1.599649,84.309000,3.302000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/m_t1.mtx,97578,97578,9753570,1054513134,36533142,28.864562,28.241000,25.704000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/mult_dcop_01.mtx,25187,25187,193276,520494489,518559249,1.003732,38.758000,47.016000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/mult_dcop_02.mtx,25187,25187,193276,520494489,518559249,1.003732,38.669000,47.039000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/mult_dcop_03.mtx,25187,25187,193216,520493919,518559199,1.003731,34.940000,46.717000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nasasrb.mtx,54870,54870,2677324,134630198,8334386,16.153583,20.256000,4.158000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nd6k.mtx,18000,18000,6897316,2786075040,42198384,66.023264,27.744000,53.300000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth01.mtx,9506,9506,725054,56394380,1721872,32.751784,9.172000,1.530000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth12.mtx,9506,9506,446818,21402666,977388,21.897819,14.810000,1.116000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth13.mtx,9506,9506,474472,24150738,1063110,22.717064,15.282000,1.073000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth14.mtx,9506,9506,496144,26300314,1108442,23.727280,11.788000,1.087000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth15.mtx,9506,9506,539802,30999732,1210692,25.604970,12.988000,1.273000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth16.mtx,9506,9506,587012,36508092,1289574,28.310195,19.145000,1.285000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth17.mtx,9506,9506,629620,42022124,1362638,30.838802,70.497000,1.316000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth18.mtx,9506,9506,695234,51149746,1465122,34.911595,13.116000,1.467000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth19.mtx,9506,9506,818302,70982630,1784266,39.782538,13.625000,1.601000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/nemeth20.mtx,9506,9506,971870,100534354,2172140,46.283552,15.257000,2.039000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/net125.mtx,36720,36720,2577200,343881780,175086502,1.964068,107.048000,33.540000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/net150.mtx,43520,43520,3121200,467208280,238012852,1.962954,33.904000,40.056000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/oilpan.mtx,73752,73752,3597188,188872264,11609864,16.268258,23.068000,4.822000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/olafu.mtx,16146,16146,1015156,66312812,3388252,19.571393,15.307000,2.175000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/opt1.mtx,15449,15449,1930655,269171047,8224575,32.727654,22.079000,6.909000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/pdb1HYS.mtx,36417,36417,4344765,555322659,19594581,28.340624,46.596000,11.812000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/piston_E.mtx,2025,2025,96400,5752000,159600,36.040100,14.331000,0.954000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/pkustk07.mtx,16860,16860,2418804,410021730,13944528,29.403773,102.788000,15.484000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/pkustk12.mtx,94653,94653,7512317,2680479077,474804911,5.645433,155.236000,80.204000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/pkustk14.mtx,151926,151926,14836504,1777485814,72584244,24.488590,58.107000,53.661000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/PR02R.mtx,161070,161070,8185136,471911391,30969453,15.237963,33.133000,12.668000
/home/stu1/donghangcheng/code/FlexSpGEMM/data/test/pwtk.mtx,217918,217918,11634424,626054402,32772236,19.103195,41.276000,14.709000
