x104,108384,10167624,1046272464,38701728,27.000000,20.502080,102.065002,140.053940
a0nsdsil,80016,355034,201495078,175955042,1.000000,26.018271,15.488736,19.078428
a2nnsnsl,80016,347222,183800248,158275840,1.000000,44.235648,8.310052,9.305197
a5esindl,60008,255004,175890032,175505062,1.000000,19.428000,18.106859,25.193602
af_shell10,1508065,52672325,1840916875,142742975,12.000000,44.111904,83.465767,145.925888
bbmat,38744,1771722,96381493,11551062,8.000000,4.301760,44.810261,66.469994
bcsstk30,28924,2043492,173481412,8946070,19.000000,4.917408,70.558067,104.920486
bcsstk36,23052,1143140,60130948,3634868,16.000000,2.169984,55.420639,106.630280
bundle1,10581,770901,474329871,24072923,19.000000,17.136064,55.360420,62.152222
c-43,11125,123675,60015151,10157553,5.000000,10.893216,11.018812,17.052704
cant,62451,4007383,269486473,17440029,15.000000,6.824928,78.971230,116.384315
Chebyshev4,68121,5377761,277056025,18870336,14.000000,29.144224,19.012758,31.506325
conf5_4-8x8-05,49152,1916928,74760192,10911744,6.000000,3.227264,46.330383,84.495415
consph,83334,6010480,463845030,26539736,17.000000,10.868480,85.356003,125.599785
cop20k_A,121192,2624331,79883385,18705069,4.000000,5.270144,30.315447,62.158707
crplat2,18010,960946,52290238,2722222,19.000000,1.721312,60.756260,119.944946
fem_filter,74062,1731206,366086732,8424292,43.000000,8.451104,86.636421,125.271942
g3rmt3m3,5357,207695,8319359,545441,15.000000,2.638272,6.306673,57.966549
Ga10As10H30,113081,6115633,1098110645,75156365,14.000000,45.730912,48.024872,58.038589
Goodwin_071,56021,1797934,71495155,8303428,8.000000,2.809696,50.891735,91.510277
Goodwin_095,100037,3226066,128790421,14969716,8.000000,4.676320,55.081955,96.385010
gupta3,16783,9323427,30715971817,270864545,113.000000,569.875610,107.798866,113.006714
hangGlider_3,10260,92703,83899119,83182632,1.000000,9.846368,17.041637,33.136353
hangGlider_4,15561,149532,192595672,191342279,1.000000,23.947360,16.084919,23.519863
hangGlider_5,16011,155246,203882914,202569269,1.000000,23.377375,17.442755,25.049208
human_gene2,14340,18068388,49883051738,163153048,305.000000,1296.174128,76.969673,84.521881
imagesensor,118758,1893170,31822288,8200948,3.000000,2.772736,22.953709,72.058731
Kuu,7102,340200,19123888,1562636,12.000000,1.243424,30.760042,74.974472
lowThrust_5,16262,198369,82386863,40638712,2.000000,6.958944,23.677979,38.710972
lowThrust_9,18044,219589,101126303,49951688,2.000000,7.474944,27.057409,38.938824
mac_econ_fwd500,206500,1273389,7556897,6704899,1.000000,2.235456,6.760944,21.026894
mc2depi,525825,2100225,8391680,5245952,1.000000,2.430976,6.903959,38.649963
m_t1,97578,9753570,1054513134,36533142,28.000000,19.791168,106.564018,145.085724
mult_dcop_01,25187,193276,520494489,518559249,1.000000,39.070145,26.644104,40.528824
mult_dcop_02,25187,193276,520494489,518559249,1.000000,35.512544,29.313276,41.938725
mult_dcop_03,25187,193216,520493919,518559199,1.000000,35.240928,29.539173,41.904217
nasasrb,54870,2677324,134630198,8334386,16.000000,3.904800,68.956253,113.971298
nd6k,18000,6897316,2786075040,42198384,66.000000,53.664095,103.833862,116.192360
nemeth01,9506,725054,56394380,1721872,32.000000,1.523328,74.041023,126.631050
nemeth12,9506,446818,21402666,977388,21.000000,0.974688,43.916958,108.330627
nemeth13,9506,474472,24150738,1063110,22.000000,0.963808,50.115246,113.405037
nemeth14,9506,496144,26300314,1108442,23.000000,0.987296,53.277466,117.917465
nemeth15,9506,539802,30999732,1210692,25.000000,1.119552,55.378815,110.960609
nemeth16,9506,587012,36508092,1289574,28.000000,1.222496,59.727135,111.883682
nemeth17,9506,629620,42022124,1362638,30.000000,1.324800,63.439198,113.592957
nemeth18,9506,695234,51149746,1465122,34.000000,1.451744,70.466614,123.870850
nemeth19,9506,818302,70982630,1784266,39.000000,1.651264,85.973694,141.670593
nemeth20,9506,971870,100534354,2172140,46.000000,2.018400,99.617867,153.710968
net125,36720,2577200,343881780,175086502,1.000000,35.245441,19.513548,23.257105
net150,43520,3121200,467208280,238012852,1.000000,55.577313,16.812914,19.152061
oilpan,73752,3597188,188872264,11609864,16.000000,4.775296,79.103897,131.820404
olafu,16146,1015156,66312812,3388252,19.000000,2.070240,64.062920,109.824341
opt1,15449,1930655,269171047,8224575,32.000000,6.197024,86.871063,119.387070
pdb1HYS,36417,4344765,555322659,19594581,28.000000,11.443776,97.052353,127.271378
pkustk07,16860,2418804,410021730,13944528,29.000000,10.039136,81.684662,106.278748
pkustk12,94653,7512317,2680479077,474804911,5.000000,247.260707,21.681398,22.932829
pkustk14,151926,14836504,1777485814,72584244,24.000000,38.503360,92.328865,120.630913
PR02R,161070,8185136,471911391,30969453,15.000000,11.908032,79.259346,119.388550
pwtk,217918,11634424,626054402,32772236,19.000000,12.884192,97.181786,148.784546
qa8fk,66127,1660579,42857197,7351189,5.000000,2.297632,37.305534,95.102959
qa8fm,66127,1660579,42857197,7351189,5.000000,2.282016,37.560818,95.783112
raefsky3,21200,1488768,105397248,4053376,26.000000,2.547936,82.731476,141.638596
rajat16,94294,641159,904719545,891678715,1.000000,76.915264,23.525099,31.095816
rajat17,94294,641159,904719545,891678715,1.000000,206.518880,8.761616,9.626060
rajat18,94294,485143,881220051,878610938,1.000000,71.617695,24.609003,33.576344
rajat20,86916,605045,906009109,893444162,1.000000,71.298561,25.414513,33.631405
rajat25,87190,607235,910717165,898546696,1.000000,70.737344,25.749262,33.657028
rajat28,87190,607235,910717165,898546696,1.000000,71.633151,25.427254,33.606575
rim,22560,1014951,48495211,4123936,11.000000,2.066784,46.928185,85.750877
rma10,46835,2374001,156480259,7900917,19.000000,4.266144,73.359108,122.678047
s3dkq4m2,90449,4820891,258143357,13282553,19.000000,5.604224,92.124573,150.034500
s3rmq4m1,5489,281111,14662217,755453,19.000000,0.902176,32.504116,81.849632
scircuit,170998,958936,8676313,5222525,1.000000,2.669760,6.499695,15.159051
ship_001,34920,4644230,724065786,25600538,28.000000,15.879648,91.194191,116.765518
shipsec1,140874,7813404,450639288,24086412,18.000000,10.604896,84.987022,138.835953
SiO2,155331,11283503,14261280271,104839083,136.000000,1074.217943,26.551931,27.392559
smt,25710,3753184,605945948,19444560,31.000000,13.122944,92.349083,120.026550
ted_AB,10605,522387,30059308,2801762,10.000000,1.766496,34.032692,62.173836
ted_AB_unscaled,10605,522387,30059308,2801762,10.000000,1.757600,34.204948,62.887684
ted_A,10605,424587,18015573,2060816,8.000000,1.372608,26.250134,55.281483
ted_A_unscaled,10605,424587,18015573,2060816,8.000000,1.384480,26.025038,54.384331
thread,29736,4470048,738161100,24678162,29.000000,16.070944,91.862816,117.137779
torso1,116158,8516500,7598748124,19600778,387.000000,539.804803,28.153688,28.786465
trdheim,22098,1935324,192650184,6746796,28.000000,4.179424,92.189819,138.953918
TSOPF_FS_b300_c1,29214,4400122,14023656792,212471856,66.000000,268.062335,104.629814,109.566071
TSOPF_FS_b300_c2,56814,8767466,53947137470,805683050,66.000000,925.153793,116.623070,123.714432
TSOPF_FS_b300,29214,4400122,14023656792,212471856,66.000000,259.687237,108.004204,113.874153
tsyl201,20685,2454957,308227437,8321013,37.000000,6.079840,101.393265,151.460114
tube1,21498,897056,38022972,2508776,15.000000,1.444640,52.640064,120.993622
webbase-1M,1000005,3105536,69524195,51111996,1.000000,50.173694,2.771340,3.218181
x104,108384,10167624,1046272464,38701728,27.000000,20.580801,101.674614,140.320816
